timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2015-11-23T21:02:48,first,0,0,Average Joe,rDlYm15ztK4,0.25,2015-11-23 21:02:48,True,True
2015-11-23T21:03:43,second :3,0,0,bryanborroto,rDlYm15ztK4,0.25,2015-11-23 21:03:43,True,True
2015-11-23T21:03:51,I CAN NOT WAIT FOR THIS!,3,0,Dre BWayneToYou,rDlYm15ztK4,0.0,2015-11-23 21:03:51,True,True
2015-11-23T21:04:24,whoa...really?,0,0,Jeff Car,rDlYm15ztK4,0.0,2015-11-23 21:04:24,True,True
2015-11-23T21:04:34,Second,0,0,#dreA.M. KingDre,rDlYm15ztK4,0.0,2015-11-23 21:04:34,True,True
2015-11-23T21:04:37,The BIGGEST PRIVATE BANK IS THE FEDERAL RESERVE!,52,12,Thomas Kishman II,rDlYm15ztK4,0.0,2015-11-23 21:04:37,True,True
2015-11-23T21:04:49,wow.,0,0,Nikola Sušac,rDlYm15ztK4,0.1,2015-11-23 21:04:49,True,True
2015-11-23T21:06:17,hmmmmmmmmmmmmmmmmm is all i got from this trailer,0,0,Abdalla Abdalla,rDlYm15ztK4,0.0,2015-11-23 21:06:17,True,True
2015-11-23T21:06:33,Ok,0,0,Nicky John,rDlYm15ztK4,0.5,2015-11-23 21:06:33,True,True
2015-11-23T21:07:51,well this was short notice,0,0,Velco4U,rDlYm15ztK4,0.0,2015-11-23 21:07:51,True,True
2015-11-23T21:09:08,I am confused. Is this a drama or a comedy? And no it doesn't classify as a dramedy.,6,1,joendeo,rDlYm15ztK4,-0.4,2015-11-23 21:09:08,True,True
2015-11-23T21:09:15,This cast makes me cream,2,0,Rory Henham,rDlYm15ztK4,0.0,2015-11-23 21:09:15,True,True
2015-11-23T21:11:03,This looks incredibly interesting.,0,0,DELDE 119,rDlYm15ztK4,0.5,2015-11-23 21:11:03,True,True
2015-11-23T21:11:12,"Hope this will be as good as it seems, cast, story, acting looks good so bring it on !",0,0,jakob moors,rDlYm15ztK4,0.525,2015-11-23 21:11:12,True,True
2015-11-23T21:11:15,Nice video,0,0,0pticG4mer,rDlYm15ztK4,0.6,2015-11-23 21:11:15,True,True
2015-11-23T21:12:40,Better than the first trailer I saw for this movie but the bar was pretty low.,0,0,Buc_Jodi,rDlYm15ztK4,0.25,2015-11-23 21:12:40,True,True
2015-11-23T21:13:33,"is it drama or a comedy?iam confused,the trailer looks shit but the cast is great,i dont know what to expect.",104,6,Jax Teller,rDlYm15ztK4,-0.2,2015-11-23 21:13:33,True,True
2015-11-23T21:14:02,Steve loves a good prosthetic make up job lately.,1,0,ZiGGA,rDlYm15ztK4,0.19999999999999998,2015-11-23 21:14:02,True,True
2015-11-23T21:16:10,Why christian bale been doing this kind of movies nowadays.,0,2,Ceo Yes,rDlYm15ztK4,0.3,2015-11-23 21:16:10,True,True
2015-11-23T21:19:06,28th like or you will never have tickets to watch this movie,0,0,xHighRise,rDlYm15ztK4,0.0,2015-11-23 21:19:06,True,True
2015-11-23T21:19:54,"The first trailer in a long time I've seen that utilizes the ""trailer-man voice"".",62,0,Andy,rDlYm15ztK4,0.1,2015-11-23 21:19:54,True,True
2015-11-23T21:19:59,This gonna be good,0,0,Ty Fire,rDlYm15ztK4,0.7,2015-11-23 21:19:59,True,True
2015-11-23T21:22:09,They really took them down!,0,0,John Jones,rDlYm15ztK4,0.002777777777777768,2015-11-23 21:22:09,True,True
2015-11-23T21:22:21,I was getting a Wolf of Wall Street vibe to this movie.,0,0,I only go to Costco for the samples,rDlYm15ztK4,0.0,2015-11-23 21:22:21,True,True
2015-11-23T21:24:28,where is Selena Gomez,0,0,eli,rDlYm15ztK4,0.0,2015-11-23 21:24:28,True,True
2015-11-23T21:25:29,Amazing actors,0,0,Shelly Mazal Ben Hacoun,rDlYm15ztK4,0.6000000000000001,2015-11-23 21:25:29,True,True
2015-11-23T21:27:37,the first trailer was much better,0,0,Nic Landry,rDlYm15ztK4,0.375,2015-11-23 21:27:37,True,True
2015-11-23T21:30:17,I love that not even a shitty trailer can dissuade me from watching this film.,16,0,Shotana Studios,rDlYm15ztK4,0.5,2015-11-23 21:30:17,True,True
2015-11-23T21:33:46,first trailer got me much more exited for this movie,1,0,Emil Pettersen,rDlYm15ztK4,0.375,2015-11-23 21:33:46,True,True
2015-11-23T21:34:36,The irony is ALL the actors in this film are filthy rich and didn't have any concerns of the real life issues it raises.,0,1,herby247,rDlYm15ztK4,-0.07500000000000001,2015-11-23 21:34:36,True,True
2015-11-23T21:35:45,"all the time ,i was thinking : ""is this another SNL parody trailer"" :\",1,0,Ivan Vladimirov,rDlYm15ztK4,-0.25,2015-11-23 21:35:45,True,True
2015-11-23T21:37:41,Christian Bale's face on the thumbnail should be a new meme.. somebody do it,2,0,marcus howard,rDlYm15ztK4,0.06818181818181818,2015-11-23 21:37:41,True,True
2015-11-23T21:39:11,"Amazing cast, I can't wait to watch this movie",0,0,Lelouch_ 1992,rDlYm15ztK4,0.6000000000000001,2015-11-23 21:39:11,True,True
2015-11-23T21:39:32,"Wonder why Steve wasn't mentioned in the title, he seems pretty involved.",0,0,ℓαυяιєOG,rDlYm15ztK4,0.25,2015-11-23 21:39:32,True,True
2015-11-23T21:40:25,White men.  So much wow.,1,0,Gabriella Pereira,rDlYm15ztK4,0.05,2015-11-23 21:40:25,True,True
2015-11-23T21:43:42,The rare movie worth watching these days,21,3,Bitcoin Video University,rDlYm15ztK4,0.3,2015-11-23 21:43:42,True,True
2015-11-23T21:45:29,"Could have cut down the casting list to: ""about everyone.""",0,0,PauLtus B,rDlYm15ztK4,-0.15555555555555559,2015-11-23 21:45:29,True,True
2015-11-23T21:46:11,The way it is filmed is terrible. But I like the concept. The producers fucked this up.,0,0,Kioumaars Taeed,rDlYm15ztK4,-0.8,2015-11-23 21:46:11,True,True
2015-11-23T21:47:17,Sign me up for this one,0,0,Zack Alexander,rDlYm15ztK4,0.0,2015-11-23 21:47:17,True,True
2015-11-23T21:47:18,Remember when Christian Bale played rich sociopaths?  Those were the good days.,0,0,Achlya,rDlYm15ztK4,0.35833333333333334,2015-11-23 21:47:18,True,True
2015-11-23T21:49:15,"my god,this trailer is so bad! who edit this? someone from 2005?",13,0,firul amry,rDlYm15ztK4,-0.8749999999999998,2015-11-23 21:49:15,True,True
2015-11-23T21:53:55,This was one of the worst trailers I have ever seen. But this movie will be fantastic,14,0,PesciGotPepsi,rDlYm15ztK4,-0.3,2015-11-23 21:53:55,True,True
2015-11-23T21:53:57,I never expected to see those cast members to work alongside each other...,378,7,TONY HAWK,rDlYm15ztK4,-0.0375,2015-11-23 21:53:57,True,True
2015-11-23T21:54:07,What's with the weird camera focus on 1:01?,0,0,Nikolas M.,rDlYm15ztK4,-0.5,2015-11-23 21:54:07,True,True
2015-11-23T21:54:35,"I'm sorry, but i can't take Steve carrell seriously",0,0,Spud Monkenzie,rDlYm15ztK4,-0.41666666666666663,2015-11-23 21:54:35,True,True
2015-11-23T21:54:51,Terrible trailer,1,0,selick,rDlYm15ztK4,-1.0,2015-11-23 21:54:51,True,True
2015-11-23T21:57:52,What is the point of this movie?,0,0,james d,rDlYm15ztK4,0.0,2015-11-23 21:57:52,True,True
2015-11-23T21:58:09,"This is a trailer with the music and cuts of an action movie, the format of a comedy movie and the style from a ten year old trailer. It's... awful.",1,0,Grotlo,rDlYm15ztK4,-0.2,2015-11-23 21:58:09,True,True
2015-11-23T22:02:09,This is one of the worst cut trailers I've seen in a long time. For a big budget studio film it's pretty pathetic. Can't wait to see the film though.,42,0,COMMANDRofAWESUM,rDlYm15ztK4,-0.36,2015-11-23 22:02:09,True,True
2015-11-23T22:03:40,I have to return some videotapes.,0,0,Le Nazi,rDlYm15ztK4,0.0,2015-11-23 22:03:40,True,True
2015-11-23T22:06:16,"The word of the day is "" Academy """,0,0,Paul Melia,rDlYm15ztK4,0.0,2015-11-23 22:06:16,True,True
2015-11-23T22:06:41,Amazing Cast!  Awful Trailer!  Like the concept. will watch the movie only.,2,0,Alekhya Das,rDlYm15ztK4,-0.0833333333333333,2015-11-23 22:06:41,True,True
2015-11-23T22:10:14,Scott Mantz thought it was a triumph? Hell yeah gotta watch it now,1,0,CarCrusher3,rDlYm15ztK4,0.0,2015-11-23 22:10:14,True,True
2015-11-23T22:15:01,"This doesn't look like commited acting role movie. Feels like, let's just bring these guys together in a room and see what they come up with.",2,0,Tullock,rDlYm15ztK4,0.0,2015-11-23 22:15:01,True,True
2015-11-23T22:28:19,Christian Bale looks so weird wtf. Haha dope.,0,0,DraYzey,rDlYm15ztK4,-0.2,2015-11-23 22:28:19,True,True
2015-11-23T22:28:47,Looks good and I'm definitely seeing it.,0,0,LionGaming_YT,rDlYm15ztK4,0.35,2015-11-23 22:28:47,True,True
2015-11-23T22:29:34,"this looks...Awfull, jesus christ!",0,0,DhDeadMan,rDlYm15ztK4,0.0,2015-11-23 22:29:34,True,True
2015-11-23T22:34:22,but brad pitt has an oscar? why is he credited as nominee,0,1,obbyblobby,rDlYm15ztK4,0.0,2015-11-23 22:34:22,True,True
2015-11-23T22:37:33,This looks like a big so what of a movie.,0,0,C.E. Nolan,rDlYm15ztK4,0.0,2015-11-23 22:37:33,True,True
2015-11-23T22:39:07,That sentence mixing is so obvious.,0,0,NathaN,rDlYm15ztK4,0.0,2015-11-23 22:39:07,True,True
2015-11-23T22:40:50,"Terrible trailer, really a voice over guy",0,0,oi oi,rDlYm15ztK4,-0.4,2015-11-23 22:40:50,True,True
2015-11-23T22:50:17,"Trailer sucks. This movie seems targeted towards liberals. I think it should have a more neutral political undertone to be more marketable and more profitable. I hate how liberals just paint rich guys out to be these evil scum bags. Rich guys are just rich because they're smarter, harder working, and/or more well connected than you, get over it.",5,12,Austin Culver,rDlYm15ztK4,0.048076923076923066,2015-11-23 22:50:17,True,True
2015-11-23T22:50:48,Sorry but the narrator voice ruined the trailer...,0,0,Tobias Nilsen,rDlYm15ztK4,-0.5,2015-11-23 22:50:48,True,True
2015-11-23T23:02:25,I did not think it would be possible to make a trailer this bad with the materials at hand. What was with the horror movie trailer sound effects on EVER ACTOR'S NAME.,0,0,Holy Mackerel the Third,rDlYm15ztK4,-0.09999999999999994,2015-11-23 23:02:25,True,True
2015-11-23T23:17:22,Is that Ryan Gosling in 0:33 ? I couldn't recognize him :)),0,0,Junkhead in purpleland,rDlYm15ztK4,0.5,2015-11-23 23:17:22,True,True
2015-11-23T23:18:07,Brad Pitt be looking like a tall Tyrion Lannister lmfao.,0,0,Casper XVI,rDlYm15ztK4,0.0,2015-11-23 23:18:07,True,True
2015-11-23T23:19:42,"Also,Finn Witrock is so lucky,he plays with all those great actors wowww !",1,0,Junkhead in purpleland,rDlYm15ztK4,1.0,2015-11-23 23:19:42,True,True
2015-11-23T23:33:56,"First 'Spotlight', now this. Hell, yes!",0,0,k31than,rDlYm15ztK4,0.3125,2015-11-23 23:33:56,True,True
2015-11-23T23:37:16,I don't get it. Is this a comedy or a drama? lol,176,43,JakeLift,rDlYm15ztK4,0.8,2015-11-23 23:37:16,True,True
2015-11-23T23:48:40,More Christian Bale please,0,2,Кунг-Фу Падла,rDlYm15ztK4,0.25,2015-11-23 23:48:40,True,True
2015-11-23T23:54:55,The cast makes my asshole wet.,0,0,Misypo,rDlYm15ztK4,-0.1,2015-11-23 23:54:55,True,True
2015-11-23T23:56:12,Ryan Gosling kind of looks like Ryan Reynolds in this,0,0,honest,rDlYm15ztK4,0.6,2015-11-23 23:56:12,True,True
2015-11-24T00:02:15,Braaaaaaaaaaaaaaaaaaaaaaaaad Pitt!!!!!!,0,0,mickypure,rDlYm15ztK4,0.0,2015-11-24 00:02:15,True,True
