timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2017-03-02T16:42:00,ridiculous,25,0,grim,I_7zAlNreH4,-0.3333333333333333,2017-03-02 16:42:00,True,True
2017-03-02T16:42:07,Fiiiiirrrrrssssssst!,2,0,Milica,I_7zAlNreH4,0.0,2017-03-02 16:42:07,True,True
2017-03-02T16:42:51,3rd,0,0,Big Boss,I_7zAlNreH4,0.0,2017-03-02 16:42:51,True,True
2017-03-02T16:42:54,how to be a latin lover: step 1: dont live in Trump's America.,277,17,Aleck5andrs,I_7zAlNreH4,0.13636363636363635,2017-03-02 16:42:54,True,True
2017-03-02T16:43:52,can you all please stop drama fck drama stop doing that stop thinking about drama thinking about action,0,0,the scarecrow,I_7zAlNreH4,0.1,2017-03-02 16:43:52,True,True
2017-03-02T16:44:28,jesus 1 minute ago it 200 views,0,0,Alia Ali,I_7zAlNreH4,0.0,2017-03-02 16:44:28,True,True
2017-03-02T16:46:54,Did they make a child touched the penis of an old man ? wtf ?,624,42,GAddict1,I_7zAlNreH4,-0.2,2017-03-02 16:46:54,True,True
2017-03-02T16:46:56,Anyone else grow up watching Latin Lover as a kid? 😂,50,1,Twelve K,I_7zAlNreH4,0.0,2017-03-02 16:46:56,True,True
2017-03-02T16:48:13,Kristen Bell,0,0,Ara11,I_7zAlNreH4,0.0,2017-03-02 16:48:13,True,True
2017-03-02T16:49:45,plz everyone dislike this video NOW!!!!!!!,0,0,Potential Gamer,I_7zAlNreH4,0.0,2017-03-02 16:49:45,True,True
2017-03-02T16:50:41,Everything about this trailer is a cringefest,268,2,Daniel Clarke,I_7zAlNreH4,0.0,2017-03-02 16:50:41,True,True
2017-03-02T16:53:52,I must be the only one who laughed hard during the trailer lol,1753,18,natural91LC,I_7zAlNreH4,0.3020833333333333,2017-03-02 16:53:52,True,True
2017-03-02T16:54:21,um what was that sound when the kid saw the girl he liked,0,0,oohsunchips,I_7zAlNreH4,0.5,2017-03-02 16:54:21,True,True
2017-03-02T16:54:58,Why'd they make this movie?,59,4,TheBirdieView,I_7zAlNreH4,0.0,2017-03-02 16:54:58,True,True
2017-03-02T16:55:19,Isn't that the guy who played in Scott pilgrim vs The World lol,0,0,Southern Hemisphere,I_7zAlNreH4,0.8,2017-03-02 16:55:19,True,True
2017-03-02T16:58:38,It's so sad to still see movies like this make it to the theaters.,35,5,Dai 大,I_7zAlNreH4,-0.5,2017-03-02 16:58:38,True,True
2017-03-02T16:59:18,Alguien háblele a Federica porque esto de plano se ve de la patada.,0,0,Edson VC,I_7zAlNreH4,0.0,2017-03-02 16:59:18,True,True
2017-03-02T16:59:50,.... Why?,0,0,Bossanova,I_7zAlNreH4,0.0,2017-03-02 16:59:50,True,True
2017-03-02T17:09:56,idk why but im offended,0,0,DownShift X,I_7zAlNreH4,0.0,2017-03-02 17:09:56,True,True
2017-03-02T17:12:10,"""Why with a tortilla ?""  Okay i lost it at that one XD",1927,10,Gladwin Gracias,I_7zAlNreH4,0.5,2017-03-02 17:12:10,True,True
2017-03-02T17:12:41,Bahahahahahaaaaaa,0,0,Lou Lou,I_7zAlNreH4,0.0,2017-03-02 17:12:41,True,True
2017-03-02T17:14:06,Those last 2 scenes,0,0,SupremeScuf,I_7zAlNreH4,0.0,2017-03-02 17:14:06,True,True
2017-03-02T17:14:06,looks like another boring as Movie,0,0,elJossu,I_7zAlNreH4,-1.0,2017-03-02 17:14:06,True,True
2017-03-02T17:27:50,"I'm offended by this movie, and I want some reparation money. I'll take bitcoins.",1,1,Lucas Fortes,I_7zAlNreH4,0.0,2017-03-02 17:27:50,True,True
2017-03-02T17:28:58,Hahahhahaha. It looks entertaining,0,0,Tay H Kay,I_7zAlNreH4,0.5,2017-03-02 17:28:58,True,True
2017-03-02T17:36:54,As a Hispanic I'm offended...,1,0,E Molina,I_7zAlNreH4,0.0,2017-03-02 17:36:54,True,True
2017-03-02T17:38:36,"Can't wait to see this laughed my ass off that the trailer "" why the tortilla"" 😅",14,0,jamie gorman,I_7zAlNreH4,0.7,2017-03-02 17:38:36,True,True
2017-03-02T17:38:43,"only for that pool scene with poop, i will not watch",0,1,Volebien,I_7zAlNreH4,0.0,2017-03-02 17:38:43,True,True
2017-03-02T17:45:13,Salma Hayek Is Sexy As Fuck💦💦,352,16,Aria.Diablo,I_7zAlNreH4,0.5,2017-03-02 17:45:13,True,True
2017-03-02T17:49:25,To Donald trump don't likes this,0,0,Sebastián Melgarejo,I_7zAlNreH4,0.0,2017-03-02 17:49:25,True,True
2017-03-02T17:51:35,"All these movies coming out the past the few years have been horrible and just one big cringefest, I watched Dirty Grandpa yesterday and it hurt me",0,0,PMA II,I_7zAlNreH4,-0.41,2017-03-02 17:51:35,True,True
2017-03-02T17:53:04,"People saying this is mexican humor... no, it is not only ours, I don´t see difference between this humor and Adam Sandler´s.... Eugenio is funnier than this",725,18,Aylín Reyes,I_7zAlNreH4,0.0,2017-03-02 17:53:04,True,True
