timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2015-07-08T16:10:09,1st,0,0,Vertex Designs,BQmllwTKtqU,0.0,2015-07-08 16:10:09,True,True
2015-07-08T16:13:16,"Captain Kirk do you read me?   This is Spock, were going to be in Star Trek 3 next year!!",18,0,Tony915,BQmllwTKtqU,0.0,2015-07-08 16:13:16,True,True
2015-07-08T16:14:31,That looks promising...,11,0,Rama's Screen,BQmllwTKtqU,0.2,2015-07-08 16:14:31,True,True
2015-07-08T16:32:26,This looks so incredibly amazing! I'm super excited to see this! ,8,0,Zach Rayback,BQmllwTKtqU,0.5173611111111112,2015-07-08 16:32:26,True,True
2015-07-08T16:33:38,maybe,0,0,RGeada,BQmllwTKtqU,0.0,2015-07-08 16:33:38,True,True
2015-07-08T16:44:57,Looks cool.,1,0,Andrew Blain,BQmllwTKtqU,0.35,2015-07-08 16:44:57,True,True
2015-07-08T16:47:27,This looks awesome ,0,0,Aly Dvon,BQmllwTKtqU,1.0,2015-07-08 16:47:27,True,True
2015-07-08T16:55:58,What is this music?,0,2,Fanni Biro,BQmllwTKtqU,0.0,2015-07-08 16:55:58,True,True
2015-07-08T17:27:09,I made it 100,0,0,debayan chowdhury,BQmllwTKtqU,0.0,2015-07-08 17:27:09,True,True
2015-07-08T17:54:40,Really happy with what looks like a big role for Holliday Grainger. So talented and beautiful and check out that American accent!,1,0,Joshua W,BQmllwTKtqU,0.47000000000000003,2015-07-08 17:54:40,True,True
2015-07-08T18:17:49,"Zella Day's ""Compass"" has me feeling those good feelings. Should be a great film!",0,0,adam palya,BQmllwTKtqU,0.85,2015-07-08 18:17:49,True,True
2015-07-08T18:22:32,Looks great. Big Holliday Grainger fan. Wouldn't mind knowing what the final music is though?,6,3,MG Sparky,BQmllwTKtqU,0.26666666666666666,2015-07-08 18:22:32,True,True
2015-07-08T18:47:55,Holliday Grainger! Chris Pine! Eric Bana!,0,0,KTBEverlasting,BQmllwTKtqU,0.0,2015-07-08 18:47:55,True,True
2015-07-08T18:55:13,"My God! is the remarkable true story,  ""AWESOME"" trailer. Mr. Chris Pine WOOW!!!  I'm counting the days to see in theaters. Thanks Michael J. Tougias and Casey Sherman to write incredible and wonderful book, and thanks Disney for bring us thid incredible story.",0,0,Wyranah M,BQmllwTKtqU,0.6625000000000001,2015-07-08 18:55:13,True,True
2015-07-08T18:56:57,This looks amazing!!  Anyone know what music is used starting at 1:43?,1,7,Jessica Hayden,BQmllwTKtqU,0.46875000000000006,2015-07-08 18:56:57,True,True
2015-07-08T19:25:13,I see Graham! :),0,0,Nikideema S.,BQmllwTKtqU,0.5,2015-07-08 19:25:13,True,True
2015-07-08T19:39:05,no disrespect but the finest hour still belongs to NASA,1,5,Nuran On,BQmllwTKtqU,0.0,2015-07-08 19:39:05,True,True
2015-07-08T19:46:44,"It;s tragic that movie with a cast and premise like this is so let down by the terrible special effects. Effects aren't everything ,but the perfect storm holds up far better than this because they knew how to limit the use of entirely digital scenes. Visually, this looks atrocious- hell even the non- digital stuff looks like the goddamn hobbit- clean and weird looking.  If this is unintentional, it;s a total failure of craftsmanship, if this is the idea, that it looks like a fucking cartoon, then it;s failure of common sense.",2,10,Nick,BQmllwTKtqU,-0.12861552028218692,2015-07-08 19:46:44,True,True
2015-07-08T19:51:45,"The Perfect Storm Part 2, i'll give it a watch..",0,0,grindhouse74,BQmllwTKtqU,1.0,2015-07-08 19:51:45,True,True
2015-07-08T20:40:12,Mar em Fúria versão Disney.,1,0,bRUTO,BQmllwTKtqU,0.0,2015-07-08 20:40:12,True,True
2015-07-08T21:05:47,"Read the book. Absolutely incredible, and I don't think that this will disappoint.",0,0,G.C. Bolling,BQmllwTKtqU,0.9,2015-07-08 21:05:47,True,True
2015-07-08T21:22:48,"Casey Affleck outworked everybody in this movie, you'll see and feel as if he's the main actor!",0,0,TUKROgraphy,BQmllwTKtqU,0.20833333333333331,2015-07-08 21:22:48,True,True
2015-07-08T21:29:50,As someone who spends some time in Chatham this is a must see. I believe it's the rescue of the crew from the Pendleton.,0,0,Chris Daley,BQmllwTKtqU,0.0,2015-07-08 21:29:50,True,True
2015-07-08T21:48:19,Isn't that one of the stepsister in Cinderella? ,20,13,Kelvin Chau,BQmllwTKtqU,0.0,2015-07-08 21:48:19,True,True
2015-07-08T22:00:30,I life in marshfield ma were some of it was filmed!,0,0,Ayre Head GAMING,BQmllwTKtqU,0.0,2015-07-08 22:00:30,True,True
2015-07-08T22:21:21,Holy shit that cast is insane ,0,0,Max Ratliff,BQmllwTKtqU,-0.6,2015-07-08 22:21:21,True,True
2015-07-08T22:21:54,Ha I live in Chatham.,0,0,N1NT3NDUD3,BQmllwTKtqU,0.13636363636363635,2015-07-08 22:21:54,True,True
2015-07-08T22:35:03,aaayyyyyeeeee Zella Day <3,1,0,Brooke T,BQmllwTKtqU,1.0,2015-07-08 22:35:03,True,True
2015-07-08T22:35:40,I really only watched because of Zella tbh,1,0,FrootTube,BQmllwTKtqU,0.0,2015-07-08 22:35:40,True,True
2015-07-08T23:33:00,"The song is ""Compass"" by Zella Day.",1,0,Danilo Caio,BQmllwTKtqU,0.0,2015-07-08 23:33:00,True,True
2015-07-08T23:55:17,"Well, this looks embarrassingly shitty.",1,1,falconbleau,BQmllwTKtqU,0.0,2015-07-08 23:55:17,True,True
2015-07-09T00:43:56,I live in Chatham MA! Das my hometown!!,0,0,Will Jerauld,BQmllwTKtqU,0.26633522727272724,2015-07-09 00:43:56,True,True
2015-07-09T01:08:41,The effects look like garbage.  Hopefully they get cleaned up before they actually release this thing,0,0,Benjamin Morris,BQmllwTKtqU,0.0,2015-07-09 01:08:41,True,True
2015-07-09T02:42:40,The accent is horrible.,0,0,MsUsagi513,BQmllwTKtqU,-1.0,2015-07-09 02:42:40,True,True
2015-07-09T03:01:28,looks wicked pissah,0,0,Zach M,BQmllwTKtqU,0.0,2015-07-09 03:01:28,True,True
2015-07-09T03:06:51,wheres mark wahlberg and his goat beard?,0,0,Sanjay Regupathy,BQmllwTKtqU,0.0,2015-07-09 03:06:51,True,True
2015-07-09T03:19:52,Chris Pine. Dat accent tho. I'll see it.,0,0,fictitiously,BQmllwTKtqU,0.0,2015-07-09 03:19:52,True,True
2015-07-09T05:52:55,"This movie looks awesome!! By the way two T-2 tankers are still in use today. The Lee A. Tregurtha, and the American Victory. However they were rebuilt in the early 60's for the Great Lakes iron ore trade. The only way you can tell that they were T-2 tankers is the stern, and the shape of the bow. ",0,0,William Schmoll Jr,BQmllwTKtqU,0.38,2015-07-09 05:52:55,True,True
2015-07-09T06:08:41,"This story is similar to the sinking of the S.S Carl D. Bradley. The Bradley was built in Ohio in 1927, and served until November 18th 1958 when she broke in two on Lake Michigan. Of the 35 men on board. Only two survived when they were saved by the Coast Guard vessel Sundew.",0,0,William Schmoll Jr,BQmllwTKtqU,0.0,2015-07-09 06:08:41,True,True
2015-07-09T06:40:43,Look! It's Hal Jordan!,0,0,Mr. Tey,BQmllwTKtqU,0.0,2015-07-09 06:40:43,True,True
2015-07-09T06:46:26,"I know a video is good when i get goosebumps watching it,",89,5,Wolfy,BQmllwTKtqU,0.7,2015-07-09 06:46:26,True,True
