timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2016-04-21T18:25:06,1st,0,1,Modern Buju,Rl4X6pFfmTI,0.0,2016-04-21 18:25:06,True,True
2016-04-21T18:26:47,I love Steve Carell but I don't know about this one....,4,0,Logan,Rl4X6pFfmTI,0.5,2016-04-21 18:26:47,True,True
2016-04-21T18:26:52,"Jesse Eisenberg is such a good actor, Love his work",595,38,Darzii,Rl4X6pFfmTI,0.39999999999999997,2016-04-21 18:26:52,True,True
2016-04-21T18:27:33,. .  .,0,0,That Dere,Rl4X6pFfmTI,0.0,2016-04-21 18:27:33,True,True
2016-04-21T18:27:34,I'm in too it.,1,0,Iceninekills19,Rl4X6pFfmTI,0.0,2016-04-21 18:27:34,True,True
2016-04-21T18:28:30,Adventureland Part 3,0,0,Nix Buniel,Rl4X6pFfmTI,0.0,2016-04-21 18:28:30,True,True
2016-04-21T18:28:49,Kristen ♥♥,143,6,Akash Singh,Rl4X6pFfmTI,0.0,2016-04-21 18:28:49,True,True
2016-04-21T18:29:16,Jesse will play Woody but I doubt if he can match upto Owen Wilson.,0,0,Rajiv,Rl4X6pFfmTI,0.0,2016-04-21 18:29:16,True,True
2016-04-21T18:29:21,Jesse will play Woody but I doubt if he can match upto Owen Wilson.,0,0,Rajiv,Rl4X6pFfmTI,0.0,2016-04-21 18:29:21,True,True
2016-04-21T18:29:25,Jesse is the new Woody Allen,0,0,R-Mon Solace,Rl4X6pFfmTI,0.13636363636363635,2016-04-21 18:29:25,True,True
2016-04-21T18:29:44,"Jesse Eisenberg, Kristen Stewart.... so... this is the prequel to american ultra?",9,0,DoctorBahnausSee,Rl4X6pFfmTI,0.0,2016-04-21 18:29:44,True,True
2016-04-21T18:30:03,Great Gatsby knock off?,0,0,Samantha Gilmore,Rl4X6pFfmTI,0.8,2016-04-21 18:30:03,True,True
2016-04-21T18:30:30,"Jesse Eisenberg has one roll for every movie, awkward jewish guy",0,0,Justin Park,Rl4X6pFfmTI,-0.3,2016-04-21 18:30:30,True,True
2016-04-21T18:30:33,"Jesse Eisenberg has one role for every movie, awkward jewish guy",11,5,Justin Park,Rl4X6pFfmTI,-0.3,2016-04-21 18:30:33,True,True
2016-04-21T18:30:41,"Lex Luthor, Sr: origins",6,0,Leewilldofine,Rl4X6pFfmTI,0.0,2016-04-21 18:30:41,True,True
2016-04-21T18:31:03,"""Life is a comedy. Written by a sadistic comedy writer.""  I didn't know this movie was self aware.",156,2,Drew Gars,Rl4X6pFfmTI,0.25,2016-04-21 18:31:03,True,True
2016-04-21T18:31:40,OMFG. SHE CAN MAKE A SMILE!,0,0,Lucifer_HellTV,Rl4X6pFfmTI,0.375,2016-04-21 18:31:40,True,True
2016-04-21T18:31:43,OMFG. SHE CAN MAKE A SMILE!,0,0,Lucifer_HellTV,Rl4X6pFfmTI,0.375,2016-04-21 18:31:43,True,True
2016-04-21T18:32:47,looked intersteading till i saw kristin stewart,0,0,Stephanie B,Rl4X6pFfmTI,0.0,2016-04-21 18:32:47,True,True
2016-04-21T18:33:40,"ha let me guess he will fall for the robotic kristen stewart instead of the goddess that is blake lively,,, YOOFYFM",0,0,chd261ndla,Rl4X6pFfmTI,0.018181818181818174,2016-04-21 18:33:40,True,True
2016-04-21T18:34:03,I love everyone in this film except Kristen Stewart ah whyyyyyyy her,0,7,NadiaKon,Rl4X6pFfmTI,0.5,2016-04-21 18:34:03,True,True
2016-04-21T18:36:10,"So after American Ultra, Kristen and Jesse meet again",434,25,Dahlia Blake,Rl4X6pFfmTI,0.0,2016-04-21 18:36:10,True,True
2016-04-21T18:36:46,So... Another Jewish romantic comedy load of shit... Annie Hall was good and all... But come on Woody you limp piece of shit,0,0,RobertO'Sullivan,Rl4X6pFfmTI,0.016666666666666653,2016-04-21 18:36:46,True,True
2016-04-21T18:37:31,god vs man,22,5,Marcelo Arcanjo,Rl4X6pFfmTI,0.0,2016-04-21 18:37:31,True,True
2016-04-21T18:38:01,So... Another Jewish romantic comedy load of shit... Annie Hall was good and all... But come on Woody you limp piece of shit,0,0,RobertO'Sullivan,Rl4X6pFfmTI,0.016666666666666653,2016-04-21 18:38:01,True,True
