timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2017-06-05T19:40:08,wooooow,1,0,نسرين الدخيل,takMmdr9YiE,0.0,2017-06-05 19:40:08,True,True
2017-06-05T19:49:49,The editing is terrible,11,0,Nova,takMmdr9YiE,-1.0,2017-06-05 19:49:49,True,True
2017-06-05T19:50:44,I came here from comedyshortsgamer 😐,3,1,Jada Scott,takMmdr9YiE,0.0,2017-06-05 19:50:44,True,True
2017-06-05T19:56:57,this looks pretty good tbh,13,0,SUPERSTORM owen,takMmdr9YiE,0.475,2017-06-05 19:56:57,True,True
2017-06-05T19:57:49,Now thats what i needed to see!,4,0,Shubham Patil,takMmdr9YiE,0.0,2017-06-05 19:57:49,True,True
2017-06-06T00:03:06,so they've made a movie explain cia corruption and we just go along with it haha sheepos,5,0,Shit Legs,takMmdr9YiE,0.2,2017-06-06 00:03:06,True,True
2017-06-06T04:23:14,A southern Tom Cruise....why not?,1,0,David Bryant,takMmdr9YiE,0.0,2017-06-06 04:23:14,True,True
2017-06-06T12:40:02,Maybe I'll watch this movie.  But now I'm going to look up the true story and see if there's a book.,1,0,Scott Korin,takMmdr9YiE,0.35,2017-06-06 12:40:02,True,True
2017-06-07T08:33:57,"YEY lets glorify how the CIA run drugs all over the world to enrich themselves while destroying the lives of others, fuck yeah let's role. . .",7,4,Mathew Bateman,takMmdr9YiE,-0.30000000000000004,2017-06-07 08:33:57,True,True
2017-06-08T11:04:46,The CIA would never do this now... hehehe. (Sarcasm),1,0,Seth Kazzim,takMmdr9YiE,0.0,2017-06-08 11:04:46,True,True
2017-06-09T16:47:19,shit... first good TC movie in years?,0,0,TinOwl,takMmdr9YiE,0.25,2017-06-09 16:47:19,True,True
2017-06-10T16:46:09,isn't this about the guy in narcos who slept with the prostitutes and was shot to death when he ratted narcos out,3,0,paris peirce,takMmdr9YiE,0.0,2017-06-10 16:46:09,True,True
2017-06-11T10:02:02,QQQ.     B.,0,0,Robert Exsterstein,takMmdr9YiE,0.0,2017-06-11 10:02:02,True,True
2017-06-11T10:31:59,What song is that in the trailer? 1:55,0,2,Zaraxion1,takMmdr9YiE,0.0,2017-06-11 10:31:59,True,True
2017-06-12T15:22:02,More of the Ugly Truth about our country.,1,0,Jason Henry,takMmdr9YiE,-0.09999999999999998,2017-06-12 15:22:02,True,True
2017-08-07T03:04:54,How can I get this guys' job IRL? :D,1,0,Lord Sandwich,takMmdr9YiE,1.0,2017-08-07 03:04:54,True,True
2017-08-07T16:02:06,this actually looks completely shit.,1,0,Kieran B,takMmdr9YiE,-0.1,2017-08-07 16:02:06,True,True
2017-08-10T15:50:52,I hope Tom Cruise gets nominated for an Oscar this time.,4,0,Musiclover2009able,takMmdr9YiE,0.0,2017-08-10 15:50:52,True,True
2017-08-17T03:27:38,"was down in the comments while watching another video. i heard ma' man cruise. i scrolled up to the ad. clicked the ad, now i'm here. now i'm smiling. fuckin' fuck yes. cruise back in the spotlight where he belongs.",0,0,Tryhitme cs,takMmdr9YiE,-0.1851851851851852,2017-08-17 03:27:38,True,True
2017-08-19T18:50:05,PLATA O PLOMO,0,0,seeguidor 123,takMmdr9YiE,0.0,2017-08-19 18:50:05,True,True
2017-08-21T16:33:33,THE EDITING IS AMAZING,1,0,PC Gaming,takMmdr9YiE,0.6000000000000001,2017-08-21 16:33:33,True,True
2017-08-24T10:27:17,*based on true story*      Bruh,0,0,Tommy Johson,takMmdr9YiE,0.35,2017-08-24 10:27:17,True,True
2017-08-24T18:18:08,Its Wolf of wall street but with more drugs,0,0,bruh,takMmdr9YiE,0.5,2017-08-24 18:18:08,True,True
2017-08-24T23:47:14,Where r u tom,0,0,Govinda Lana,takMmdr9YiE,0.0,2017-08-24 23:47:14,True,True
2017-08-25T00:47:38,Is Tom Cruise still a thing?,1,0,Tom Ripley,takMmdr9YiE,0.0,2017-08-25 00:47:38,True,True
2017-08-25T02:04:54,٣مليون مشاهده ٤٠٠ لايك,0,0,- AhMeD #1,takMmdr9YiE,0.0,2017-08-25 02:04:54,True,True
2017-08-25T07:37:32,Jesus tom Cruze is defiantly  getting younger ..  and say it's cosmetic surgery ..,0,0,German Car Life,takMmdr9YiE,0.0,2017-08-25 07:37:32,True,True
2017-09-12T01:48:52,What songs are in this trailer?,0,0,Jac-Henry Owens,takMmdr9YiE,0.0,2017-09-12 01:48:52,True,True
2017-09-25T14:26:00,Watch American Made- Full Movie 2017 *  https://plus.google.com/106288173336145024640/posts/bgXVn3tUpqh,0,0,mitha ruth,takMmdr9YiE,0.175,2017-09-25 14:26:00,False,True
2017-09-26T08:51:23,*American Made (2017) Movie ( HD ) come here sir my link work  ( https://plus.google.com/u/0/+IvanBanderasSpd/posts/YQc5PLd8GSm ),0,0,Miya Price,takMmdr9YiE,0.0,2017-09-26 08:51:23,False,True
2017-09-29T03:50:58,♛Watch Free 🎬American Made Full Movie 2017🎬 HD Quality♛ ♛🎬 Watch Now Here 👉👉 https://plus.google.com/u/0/collection/gGgzTE ♛🎬 👍👍,5,5,Lynn Macejkovic,takMmdr9YiE,0.375,2017-09-29 03:50:58,False,True
