timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2017-03-16T22:27:23,Mad,0,0,n a v y 💰,rW1byMeeZNA,-0.625,2017-03-16 22:27:23,True,True
2017-03-16T22:27:29,FIRST,0,2,Dylan Bowe,rW1byMeeZNA,0.25,2017-03-16 22:27:29,True,True
2017-03-16T22:27:31,Here before the tumbnail,6,1,Dope Sh!t Label,rW1byMeeZNA,0.0,2017-03-16 22:27:31,True,True
2017-03-16T22:27:33,pertamaxbawah ane maho,0,0,thalez,rW1byMeeZNA,0.0,2017-03-16 22:27:33,True,True
2017-03-16T22:27:34,2nd,1,0,FOX 100,rW1byMeeZNA,0.0,2017-03-16 22:27:34,True,True
2017-03-16T22:27:37,First,0,0,MigoManalo,rW1byMeeZNA,0.25,2017-03-16 22:27:37,True,True
2017-03-16T22:27:38,huh,0,0,Liltrauma N,rW1byMeeZNA,0.0,2017-03-16 22:27:38,True,True
2017-03-16T22:27:39,3rd,0,0,Zay the shoe God,rW1byMeeZNA,0.0,2017-03-16 22:27:39,True,True
2017-03-16T22:27:41,I'm the first  one to see this trailer  wowwwww,0,0,radish rodas,rW1byMeeZNA,0.25,2017-03-16 22:27:41,True,True
2017-03-16T22:27:45,:D,0,0,ArmyPvP,rW1byMeeZNA,1.0,2017-03-16 22:27:45,True,True
2017-03-16T22:27:49,My first First comment and it came on a shit video:,19,2,Robbie,rW1byMeeZNA,0.09999999999999999,2017-03-16 22:27:49,True,True
2017-03-16T22:28:11,I smell oscar potential,249,26,what,rW1byMeeZNA,0.0,2017-03-16 22:28:11,True,True
2017-03-16T22:28:12,Anybody else kind of over these movies? Kind of just played out now. Kids doesn't change anything,296,22,Erock Stoenescu,rW1byMeeZNA,0.6,2017-03-16 22:28:12,True,True
2017-03-16T22:28:26,Are they still making this now??...I thought they were done.... who else is fed up with this?,48,15,createdbyRaghav,rW1byMeeZNA,0.0,2017-03-16 22:28:26,True,True
2017-03-16T22:28:28,Will be sadly movie transformers ever,0,0,Syahril Amir,rW1byMeeZNA,-0.5,2017-03-16 22:28:28,True,True
2017-03-16T22:28:33,Eh  keep this comment alive,166,12,Isaiah Atkins,rW1byMeeZNA,0.1,2017-03-16 22:28:33,True,True
2017-03-16T22:28:34,ffs really ANOT HER ONE!!,4,1,Cameron Vogt,rW1byMeeZNA,0.3125,2017-03-16 22:28:34,True,True
2017-03-16T22:28:36,360p early,0,0,iluvbooost,rW1byMeeZNA,0.1,2017-03-16 22:28:36,True,True
2017-03-16T22:28:36,Where's Sam when you need him,6,0,SirSami,rW1byMeeZNA,0.0,2017-03-16 22:28:36,True,True
2017-03-16T22:28:39,Nickelodeon trash,0,0,Jadwin Ilagan,rW1byMeeZNA,0.0,2017-03-16 22:28:39,True,True
