timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2015-11-20T17:02:51,Русские опять первые),0,0,Ekzerov,QrgXU1zHfFI,0.0,2015-11-20 17:02:51,True,True
2015-11-20T17:02:56,Indonesia,0,0,Harry Agus Priambodro,QrgXU1zHfFI,0.0,2015-11-20 17:02:56,True,True
2015-11-20T17:03:20,"The trailer was ok.....until THE FAT CGI ROCK at the end. Like, what the actual fuck was that?!?!. Please don't let this shit be in the movie!",117,10,AlexDoesNotPlayGames,QrgXU1zHfFI,-0.2916666666666667,2015-11-20 17:03:20,True,True
2015-11-20T17:05:10,Looking great,0,0,Ahhh800,QrgXU1zHfFI,0.8,2015-11-20 17:05:10,True,True
2015-11-20T17:07:19,OMG that ending! IN TEARS!,26,0,Revan11,QrgXU1zHfFI,0.0,2015-11-20 17:07:19,True,True
2015-11-20T17:07:39,Hello,0,0,Qusai S Hussain,QrgXU1zHfFI,0.0,2015-11-20 17:07:39,True,True
2015-11-20T17:07:56,is very nice,0,0,Qusai S Hussain,QrgXU1zHfFI,0.78,2015-11-20 17:07:56,True,True
2015-11-20T17:07:57,this looks awful,0,0,josh Stansenegg3r,QrgXU1zHfFI,-1.0,2015-11-20 17:07:57,True,True
2015-11-20T17:08:13,DEMIIIIIIIIIIIIII,0,0,Yolanda Abuelhawa,QrgXU1zHfFI,0.0,2015-11-20 17:08:13,True,True
2015-11-20T17:09:09,1:30 best part in the trailer😂😂😂 gotta watch this movie,4,1,Ishmeet Bindra,QrgXU1zHfFI,1.0,2015-11-20 17:09:09,True,True
2015-11-20T17:09:19,THAT FUCKING ENDING,1641,25,mamma mia,QrgXU1zHfFI,-0.6,2015-11-20 17:09:19,True,True
2015-11-20T17:10:08,"Kevin Hart just came out with Ride Along 2, a cop buddy film... and they releasing this already??",50,7,Kanube,QrgXU1zHfFI,0.0,2015-11-20 17:10:08,True,True
2015-11-20T17:10:58,I nearly lost it at fat Robbie,6,0,FryL0ck,QrgXU1zHfFI,0.1,2015-11-20 17:10:58,True,True
2015-11-20T17:10:59,Looks hilarious,3,0,Karan Yadav,QrgXU1zHfFI,0.5,2015-11-20 17:10:59,True,True
2015-11-20T17:11:46,jabba the rock,27,0,The Lone Wolf,QrgXU1zHfFI,0.0,2015-11-20 17:11:46,True,True
2015-11-20T17:12:42,ok trailer...but a fat zombie rock in the end ..scary..😀😀,0,0,Akshay Pharasi,QrgXU1zHfFI,0.5,2015-11-20 17:12:42,True,True
2015-11-20T17:13:45,the end was hilarious..  but good movie looking forward to it..,170,26,Sanket Gugliya,QrgXU1zHfFI,0.6,2015-11-20 17:13:45,True,True
2015-11-20T17:13:53,Ending...... WTF,0,0,UN LOSER,QrgXU1zHfFI,-0.5,2015-11-20 17:13:53,True,True
2015-11-20T17:15:52,fat Rock??!!! What the Fuck?!!?,1,0,Ismael HDalyth,QrgXU1zHfFI,-0.625,2015-11-20 17:15:52,True,True
2015-11-20T17:22:52,1:37 When u imagine the rock fat.,25,0,brulz22,QrgXU1zHfFI,0.0,2015-11-20 17:22:52,True,True
2015-11-20T17:39:47,1:34 Enough internet for today 😳,13,0,Badar Ismail,QrgXU1zHfFI,0.0,2015-11-20 17:39:47,True,True
2015-11-20T17:48:07,The ending gave me nightmares.,2,0,Sophisticated Nebula,QrgXU1zHfFI,0.0,2015-11-20 17:48:07,True,True
2015-11-20T17:48:12,The whole trailer was pretty much the rock saying something and kevin hart disagreeing.,1,0,david,QrgXU1zHfFI,0.21666666666666667,2015-11-20 17:48:12,True,True
2015-11-20T17:49:37,"Great tag line ""A little hart and a big Johnson.""",0,0,DAVICIOUSX,QrgXU1zHfFI,0.2041666666666667,2015-11-20 17:49:37,True,True
2015-11-20T17:53:22,"I ain't gonna lie, I let out a yell at the end.",0,0,highlandcommando,QrgXU1zHfFI,0.0,2015-11-20 17:53:22,True,True
2015-11-20T17:53:45,"Like ride along , except he's reluctant to join instead of eager",0,0,ChrisWorld93,QrgXU1zHfFI,0.0,2015-11-20 17:53:45,True,True
2015-11-20T17:54:13,it can't be unseen,1,0,Riley Freeman,QrgXU1zHfFI,0.0,2015-11-20 17:54:13,True,True
2015-11-20T18:02:57,I'm one of the first 1000 people who saw this before this hits over a million views. #weird,0,0,@Nr1SupermanFan,QrgXU1zHfFI,-0.125,2015-11-20 18:02:57,True,True
2015-11-20T18:04:21,wtf this end 😱😱😱😱😲😲😲😲😳😳😵,0,0,Hodi,QrgXU1zHfFI,-0.5,2015-11-20 18:04:21,True,True
2015-11-20T18:18:02,I thought fat terry cruze was funny then fat rock came along,1,0,mullallylally,QrgXU1zHfFI,0.25,2015-11-20 18:18:02,True,True
2015-11-20T18:18:59,holy fuck fat robby,0,0,Quiggle,QrgXU1zHfFI,-0.4,2015-11-20 18:18:59,True,True
2015-11-20T18:53:13,Ok. CGI The Rock's face was dumb but other than that the trailer was hilarious! I can't wait to see this.,0,0,Voice Nerd,QrgXU1zHfFI,0.041666666666666664,2015-11-20 18:53:13,True,True
2015-11-20T18:57:46,Fat Robbie has scarred me for life...,0,0,Jay Fendi,QrgXU1zHfFI,0.0,2015-11-20 18:57:46,True,True
2015-11-20T19:40:47,"Get drunk, go to movies, laugh. And cry. Because forever alone :( feesgoodbadman",0,0,Coop Shanks,QrgXU1zHfFI,-0.31666666666666665,2015-11-20 19:40:47,True,True
2015-11-20T19:42:27,Movie looks alright. Doesn't look all that funny but I'll give it a watch,0,0,Endgame,QrgXU1zHfFI,0.25,2015-11-20 19:42:27,True,True
2015-11-20T19:43:04,I think they should fix the the Rock's CGI face at the end...,0,0,Ernie Vc,QrgXU1zHfFI,0.0,2015-11-20 19:43:04,True,True
2015-11-20T20:02:32,Love it ! <3,0,0,violeta8957,QrgXU1zHfFI,0.8125,2015-11-20 20:02:32,True,True
2015-11-20T20:07:23,Can't wait!!,0,0,Loren Burrell,QrgXU1zHfFI,0.0,2015-11-20 20:07:23,True,True
2015-11-20T20:32:01,Amazing :D :D,0,0,TheBlackViking,QrgXU1zHfFI,0.8666666666666667,2015-11-20 20:32:01,True,True
2015-11-20T20:39:21,Lmao that horrid cgi fat Wayne,0,0,koolerpure,QrgXU1zHfFI,0.6,2015-11-20 20:39:21,True,True
2015-11-20T20:46:32,Ugh...,0,0,AgentMcQueen,QrgXU1zHfFI,0.0,2015-11-20 20:46:32,True,True
2015-11-20T21:13:11,this looks like shit,7,0,Joe,QrgXU1zHfFI,-0.2,2015-11-20 21:13:11,True,True
2015-11-20T21:23:55,That CGI at the end was freakin terrible!!,0,0,cobra9,QrgXU1zHfFI,-1.0,2015-11-20 21:23:55,True,True
2015-11-20T21:29:54,mai que poha é essa huehuehue,0,0,Thalezz,QrgXU1zHfFI,0.0,2015-11-20 21:29:54,True,True
2015-11-20T21:58:14,This looks awesome and super funny,5,0,NinoDroid,QrgXU1zHfFI,0.5277777777777778,2015-11-20 21:58:14,True,True
2015-11-20T22:05:14,That's ending was hilarious. I'm looking forward to see it next summer:),0,0,Gavino Bernal,QrgXU1zHfFI,0.3333333333333333,2015-11-20 22:05:14,True,True
2015-11-20T22:24:52,That ending was honestly disturbing and just.....off. Was a weird mix of funny and creepy~,0,0,FatKidWithFudge,QrgXU1zHfFI,-0.3125,2015-11-20 22:24:52,True,True
2015-11-20T22:26:00,Hahahaha! That was Awesome,0,0,Law19157,QrgXU1zHfFI,0.625,2015-11-20 22:26:00,True,True
2015-11-20T22:29:34,love it,0,0,Cartoon Cartoons,QrgXU1zHfFI,0.5,2015-11-20 22:29:34,True,True
2015-11-20T22:34:04,Scorpion king you say?,0,0,godzilacrap,QrgXU1zHfFI,0.0,2015-11-20 22:34:04,True,True
2015-11-20T23:03:16,"Typical 'Murica. Few people saving ""THE ENTIRE WORLD"".",5,1,Dalkophobia,QrgXU1zHfFI,-0.12222222222222223,2015-11-20 23:03:16,True,True
2015-11-20T23:07:41,LMAO AWESOME CANT WAIT .. !!,0,0,CEEEEEEEEENA,QrgXU1zHfFI,0.8,2015-11-20 23:07:41,True,True
2015-11-20T23:23:03,THAT ENDING THOE! GO SIONE!!,0,0,newzealand56,QrgXU1zHfFI,0.0,2015-11-20 23:23:03,True,True
2015-11-20T23:59:54,Wow.... cant wait!,0,0,Brodie Chur,QrgXU1zHfFI,0.125,2015-11-20 23:59:54,True,True
2015-11-21T00:03:03,This is basically a Twins reboot (Arnold/Devito),0,0,ardothewan,QrgXU1zHfFI,0.0,2015-11-21 00:03:03,True,True
2015-11-21T00:15:55,WOW A BUDDY COP MOVIE. PLEASE SIR TAKE MY MONEY,0,0,William Morrow,QrgXU1zHfFI,0.1,2015-11-21 00:15:55,True,True
2015-11-21T00:19:07,why the fuck did they bringed Universal into the mix,0,0,Manuel David Rendon Acevedo,QrgXU1zHfFI,-0.2,2015-11-21 00:19:07,True,True
2015-11-21T00:22:46,Fat Robbie is LIFE.,0,0,KryptonBorn1,QrgXU1zHfFI,0.0,2015-11-21 00:22:46,True,True
2015-11-21T00:39:54,1:37 Rocky prepares backstage for his Survivor Series debut (Footage courtesy of WWE),0,0,Decky,QrgXU1zHfFI,0.0,2015-11-21 00:39:54,True,True
2015-11-21T00:43:36,the rock gay as fuck this nigga got lip stick on lmao,0,6,Unknown,QrgXU1zHfFI,0.20555555555555557,2015-11-21 00:43:36,True,True
2015-11-21T01:18:47,your a big guy,0,0,crouse crow,QrgXU1zHfFI,0.0,2015-11-21 01:18:47,True,True
2015-11-21T01:22:49,That last scene will forever haunt me 😳,4,0,HOLYFEAR96,QrgXU1zHfFI,0.0,2015-11-21 01:22:49,True,True
2015-11-21T01:29:05,The ending. That ending...is...awesome!,0,0,Brother Dash,QrgXU1zHfFI,0.0,2015-11-21 01:29:05,True,True
2015-11-21T01:36:28,Looks fucking awful.,0,0,packergeek10,QrgXU1zHfFI,-1.0,2015-11-21 01:36:28,True,True
2015-11-21T01:37:49,1:25 that sound was over used in many trailers. Do you guys know what it is?,0,0,The ENAT Central,QrgXU1zHfFI,0.45,2015-11-21 01:37:49,True,True
2015-11-21T01:44:26,yah the ending  u can tell thats cgi lol to fakeeeeeee,0,1,Treylogan218BR,QrgXU1zHfFI,0.8,2015-11-21 01:44:26,True,True
2015-11-21T01:50:09,Lol,0,0,Skynet Dreams,QrgXU1zHfFI,0.8,2015-11-21 01:50:09,True,True
2015-11-21T01:58:42,Why so much hate? The trailer is actually funny. LOL,4,0,Jin-woo,QrgXU1zHfFI,0.08333333333333333,2015-11-21 01:58:42,True,True
2015-11-21T02:04:46,"Good god this looks terrible. I mean WOW, this....le sigh.",0,0,wrcpatrick,QrgXU1zHfFI,-0.12812500000000002,2015-11-21 02:04:46,True,True
2015-11-21T02:13:46,"The ending is the rock months after going off TRT, no HPTA restart with HCG and clomid and if he has been taken off any sort of anabolic drug all at once without having anything to restart his system...FACT",0,1,jeremyNG25,QrgXU1zHfFI,0.0,2015-11-21 02:13:46,True,True
2015-11-21T02:15:42,Hell yeah,0,0,Mister Fizz,QrgXU1zHfFI,0.0,2015-11-21 02:15:42,True,True
2015-11-21T02:24:29,I will never ever remove the scene at the End. Creepy as fuck.  And New Line Cinema give us this shit but not the Rush Hour 4,0,0,Rick Sanchez,QrgXU1zHfFI,-0.2409090909090909,2015-11-21 02:24:29,True,True
