timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2019-02-12T14:14:12,Yet another movie that tries to appeal to women while isolating men.,44,10,Charles Xavier,_j5hwooOHVE,-0.1,2019-02-12 14:14:12,True,True
2019-02-12T14:14:49,She dosent fit in any movies,0,0,Cesar Martinez,_j5hwooOHVE,0.4,2019-02-12 14:14:49,True,True
2019-02-12T14:15:35,I like MGM films.,0,0,Original Soundtrack,_j5hwooOHVE,0.0,2019-02-12 14:15:35,True,True
2019-02-12T14:17:08,Can't wait ! love hathaway so much !,37,1,Yin Ta,_j5hwooOHVE,0.375,2019-02-12 14:17:08,True,True
2019-02-12T14:18:59,Excited!! ❤️,2,0,Dennis Joe,_j5hwooOHVE,0.5859375,2019-02-12 14:18:59,True,True
2019-02-12T14:19:21,I love anne.,11,0,Abir Choudhury,_j5hwooOHVE,0.5,2019-02-12 14:19:21,True,True
2019-02-12T14:26:29,Looks dreadfully unfunny.,15,3,Andrey Yakovlev,_j5hwooOHVE,-1.0,2019-02-12 14:26:29,True,True
2019-02-12T14:28:10,anne hathaway in the movie?? watching 10 times in the theatre!!,11,0,neo 1,_j5hwooOHVE,0.0,2019-02-12 14:28:10,True,True
2019-02-12T14:34:00,"Weird flex but okay, feminist version",2,1,Ivoh Byron Kuizon,_j5hwooOHVE,0.0,2019-02-12 14:34:00,True,True
2019-02-12T14:41:15,I'm actually excited about this 😍😍,7,0,Beth Donovan,_j5hwooOHVE,0.375,2019-02-12 14:41:15,True,True
2019-02-12T14:44:17,Lets do this!,0,0,Pavle Stanojevic,_j5hwooOHVE,0.0,2019-02-12 14:44:17,True,True
2019-02-12T14:47:49,"Great. Now they'll saturate the entire market with these female-centered remakes. Hmmm... so this is a remake of a Dirty Rotten Scoundrels starring Steve Martin and Michael Caine, which itself was a remake of Bedtime Story starring David Niven and Marlon Brando.",24,4,Hrvoje Grahovac,_j5hwooOHVE,0.0666666666666667,2019-02-12 14:47:49,True,True
2019-02-12T14:58:17,Anne Hathaway will always get my attention but Rebel Wilson will always get my money. Like to buy a ticket to see the movie not like I'm giving her money... Nevermind,14,2,Zulqarnain Aidil,_j5hwooOHVE,0.0,2019-02-12 14:58:17,True,True
2019-02-12T15:00:45,What is the song in the background??,0,1,sikta satapathy,_j5hwooOHVE,0.0,2019-02-12 15:00:45,True,True
2019-02-12T15:03:56,Australia: We are sorry for giving the world. Rebel Wilson. We regret it completely & wish it could be undone.,7,5,a SAVANT 1,_j5hwooOHVE,-0.2,2019-02-12 15:03:56,True,True
2019-02-12T15:05:41,Melissa McCarthy Instead of rebel Wilson would've made this film great,8,0,Ateeb Aqil,_j5hwooOHVE,0.8,2019-02-12 15:05:41,True,True
2019-02-12T15:08:22,How many flops is anne hathaway going to participate in this year? I mean first serenity and then this garbage,7,2,maestro awesome,_j5hwooOHVE,0.14583333333333334,2019-02-12 15:08:22,True,True
2019-02-12T15:34:31,I think Mila Jovovich more suitable than Anne,0,1,Badass Beast,_j5hwooOHVE,0.525,2019-02-12 15:34:31,True,True
2019-02-12T15:36:54,"I understand it's a remake of ""Dirty Rotten Scoundrels"" but I'm curious how long it's gonna take for the tagline to be ""problematic"".. I mean imagine them using the tag for the Steve Martin / Michael Cain version saying ... ""they're giving dirty rotten women a run for their money"". Regardless, love both of them and this looks hilarious.",6,0,Erik Brandt,_j5hwooOHVE,-0.09464285714285715,2019-02-12 15:36:54,True,True
2019-02-12T15:42:13,"""Dirty Rotten Scoundrels"" remake.",11,0,tropaR,_j5hwooOHVE,-0.6,2019-02-12 15:42:13,True,True
2019-02-12T15:53:10,Yikes,7,0,Julius,_j5hwooOHVE,0.0,2019-02-12 15:53:10,True,True
2019-02-12T15:57:31,Wow Feminist much?,9,0,harun karali,_j5hwooOHVE,0.15000000000000002,2019-02-12 15:57:31,True,True
2019-02-12T15:59:14,I’m definitely watching this,4,1,Andrew Salinas,_j5hwooOHVE,0.0,2019-02-12 15:59:14,True,True
2019-02-12T16:07:34,Looks like a contender for Worst movie of the year.,35,5,Anthony Morales,_j5hwooOHVE,-1.0,2019-02-12 16:07:34,True,True
2019-02-12T16:11:49,love Rebellious!!,0,0,Aikyiomi,_j5hwooOHVE,0.78125,2019-02-12 16:11:49,True,True
2019-02-12T16:12:10,Is this a remake of Dirty Rotten Scoundrels?,7,3,Gunnhild Edwards,_j5hwooOHVE,-0.6,2019-02-12 16:12:10,True,True
2019-02-12T16:15:54,Hitch the female version!!!,0,0,Omair Khan,_j5hwooOHVE,0.0,2019-02-12 16:15:54,True,True
2019-02-12T16:17:40,Female 'Dirty Rotten Scoundrels' remake,81,4,Movienewz.com,_j5hwooOHVE,-0.3,2019-02-12 16:17:40,True,True
2019-02-12T16:17:41,Anne Hathaway is so hot and beautiful,10,0,Z K,_j5hwooOHVE,0.55,2019-02-12 16:17:41,True,True
2019-02-12T16:22:52,Nope. 😕,6,0,Skarekrow1592,_j5hwooOHVE,0.0,2019-02-12 16:22:52,True,True
2019-02-12T16:26:24,this got to be the worst fake enlighs accent i've ever heard in a movie.,19,2,SteakOnSpear,_j5hwooOHVE,-0.75,2019-02-12 16:26:24,True,True
2019-02-12T16:27:45,Yet another horrible Rebel Wilson movie!,7,0,Frank Smith,_j5hwooOHVE,-1.0,2019-02-12 16:27:45,True,True
2019-02-12T16:31:39,Ocean's Two?,0,0,TheHolyMackarel,_j5hwooOHVE,0.0,2019-02-12 16:31:39,True,True
2019-02-12T16:59:06,I CAN'T WAIT FOR THIS,0,1,harrison,_j5hwooOHVE,0.0,2019-02-12 16:59:06,True,True
2019-02-12T16:59:51,Stop remaking already great movies.Just stop!,109,9,snx70,_j5hwooOHVE,1.0,2019-02-12 16:59:51,True,True
2019-02-12T17:05:26,uhm...nope!,3,0,Alazoom76,_j5hwooOHVE,0.0,2019-02-12 17:05:26,True,True
2019-02-12T17:05:32,I love Anne but stop remaking great movies just to turn them to garbage.,6,0,HallyuOtaku,_j5hwooOHVE,0.65,2019-02-12 17:05:32,True,True
2019-02-12T17:30:44,stargate?,0,0,EDGE SKYWARD,_j5hwooOHVE,0.0,2019-02-12 17:30:44,True,True
2019-02-12T17:36:11,which  song  guys,0,0,cgn srm,_j5hwooOHVE,0.0,2019-02-12 17:36:11,True,True
2019-02-12T17:38:43,This looks super cool,3,2,komi bunny,_j5hwooOHVE,0.3416666666666667,2019-02-12 17:38:43,True,True
2019-02-12T17:41:31,This is exactly why I don’t go to see movies anymore,39,8,O331 USMC,_j5hwooOHVE,0.25,2019-02-12 17:41:31,True,True
2019-02-12T17:51:34,Looks pretty good to me. Don't listen to haters. I'll see Anne Hathaway in anything. Does her character have an accent like English or French. She can any role really.,6,3,Geoffrey Feinberg,_j5hwooOHVE,0.22999999999999998,2019-02-12 17:51:34,True,True
2019-02-12T18:00:48,That was dope. I'm in💥,2,1,Sushanth Ramesh,_j5hwooOHVE,0.0,2019-02-12 18:00:48,True,True
2019-02-12T18:07:26,This Ocean’s 8 sequel came quick,3,0,Meme Lord,_j5hwooOHVE,0.3333333333333333,2019-02-12 18:07:26,True,True
2019-02-12T18:34:24,"""Scuse me sir"" 😂 i love Rebel Wilson.",10,0,Pat Basque,_j5hwooOHVE,0.5,2019-02-12 18:34:24,True,True
2019-02-12T18:41:27,"Michael Caine and Steve Martin are currently giving MGM and this movie the finger and I, as well as anyone over the age of 35, is standing with them",71,12,Canada Fresh,_j5hwooOHVE,0.0,2019-02-12 18:41:27,True,True
2019-02-12T18:54:12,2:06 OHH that is was impressive...🤘,7,0,Atha,_j5hwooOHVE,0.0,2019-02-12 18:54:12,True,True
2019-02-12T18:54:34,Whats that french song?,1,1,Мурат Хайруллин,_j5hwooOHVE,0.0,2019-02-12 18:54:34,True,True
2019-02-12T19:04:06,"Anne Hathway's casting I don't mind so much, but Rebel Wilson plays the same unfunny one-note character in every film she's in. Also going by the trailer, I think it really doesn't seem to understand that subtlety was one of the things that made Dirty Rotten Scoundrels work so well. The type of characters Caine and Martin played as well came across as more natural/realistic, as Caine's character gave off the air of a suave aristocrat and Martin played the more rugged/rougeish grifter. Hathaway seems to have her part down fine, but Wilson's playing another Rebel Wilson character and it doesn't appear to be working. The strength of the banter and characters playing off of each-other is replaced by Hathway saying a line and then Wilson being awkward.",0,0,Godzilla52,_j5hwooOHVE,0.05123456790123457,2019-02-12 19:04:06,True,True
2019-02-12T19:34:38,Ehh... We'll see. I do love Anne Hathaway.,0,0,JenZ,_j5hwooOHVE,0.5,2019-02-12 19:34:38,True,True
2019-02-12T19:46:45,Are we supposed to root for these characters? They don't seem very likable.,13,6,StrangerKhan,_j5hwooOHVE,0.65,2019-02-12 19:46:45,True,True
2019-02-12T21:01:25,"Why? Why, MGM? Why would you do this? 😢",35,2,ElizabethKlemm,_j5hwooOHVE,0.0,2019-02-12 21:01:25,True,True
2019-02-12T21:43:56,0: 41 song pliss,0,1,Neko Harp,_j5hwooOHVE,0.0,2019-02-12 21:43:56,True,True
2019-02-12T23:08:05,Ima pass,0,0,Nicholas Lammle,_j5hwooOHVE,0.0,2019-02-12 23:08:05,True,True
2019-02-12T23:08:48,Definitely an unapologetic Dirty Rotten Scoundrels gender-swapped remake. I'll watch it. 😁,1,0,Art3mis,_j5hwooOHVE,-0.3,2019-02-12 23:08:48,True,True
2019-02-12T23:20:18,Starring Anne Hathaway and a whale ... can't wait!!!,5,1,Hellzyead,_j5hwooOHVE,0.0,2019-02-12 23:20:18,True,True
2019-02-12T23:20:55,"No they are both hideous, Rebel for non screen antics, same role different movie, Anne for everything tri-hard and we all know people the accent alone should make the seats empty at this cinema showing!!! For con artist genius. Please do the smart thing and watch the TNT show Good Behavior for cons. It is stellar, great cast, eye candy. chemistry a must see!",2,0,davidsask,_j5hwooOHVE,0.28128188775510204,2019-02-12 23:20:55,True,True
2019-02-12T23:24:29,This is an absolute:       MUST SEE!!!,1,0,Waterburner Zero Six,_j5hwooOHVE,0.390625,2019-02-12 23:24:29,True,True
2019-02-12T23:27:25,Can’t wait,0,0,dthipster,_j5hwooOHVE,0.0,2019-02-12 23:27:25,True,True
2019-02-12T23:28:42,I see a stick and a beluga whale,3,1,ConeBloke,_j5hwooOHVE,0.0,2019-02-12 23:28:42,True,True
2019-02-12T23:30:30,"silly men, they never see women as an intelligent human being :weary:",0,0,loveboba,_j5hwooOHVE,0.10000000000000002,2019-02-12 23:30:30,True,True
2019-02-12T23:31:43,So it's simply a remake of Dirty Rotten Scoundrels but with women? WHY?,42,12,Stephanie L,_j5hwooOHVE,-0.3,2019-02-12 23:31:43,True,True
2019-02-12T23:41:44,"Love them both. But after the Ghost Busters female version, do we really need a Dirty Rotten Scoundrels female version?",5,0,foxsux123,_j5hwooOHVE,0.019999999999999997,2019-02-12 23:41:44,True,True
2019-02-12T23:48:10,"Rebel wilson needs a new character.... Mmmh, Yes, rather most inddubidably  (Just saw theres not a monocle emoji)",0,0,"all comment , no content",_j5hwooOHVE,0.3181818181818182,2019-02-12 23:48:10,True,True
2019-02-12T23:49:06,Comments 🍿,0,0,Darren Dalton,_j5hwooOHVE,0.0,2019-02-12 23:49:06,True,True
2019-02-12T23:51:47,This movies so sexes no wonder men  Treat women like crab,0,0,Queen B Vanity,_j5hwooOHVE,0.0,2019-02-12 23:51:47,True,True
2019-02-12T23:55:24,The fatty one is not appalling,0,0,Jay Vee,_j5hwooOHVE,-0.012500000000000011,2019-02-12 23:55:24,True,True
2019-02-12T23:58:08,Garbage.,1,0,Cali Girl,_j5hwooOHVE,0.0,2019-02-12 23:58:08,True,True
2019-02-12T23:58:50,"Yeah.... i saw this movie, decades ago, when it was called ""DIRTY ROTTEN SCOUNDREL"".",25,5,Gurrola Gurrola,_j5hwooOHVE,-0.6,2019-02-12 23:58:50,True,True
2019-02-13T00:09:44,Hit the servent! Missed as a movie!,0,0,SAINT 65,_j5hwooOHVE,0.0,2019-02-13 00:09:44,True,True
2019-02-13T00:27:02,I guess John Candy didn't die.,0,0,courag1,_j5hwooOHVE,0.0,2019-02-13 00:27:02,True,True
2019-02-13T00:32:31,Women remaking movies made famous by men and doing a terrible job should be proof enough that women are better than men.  I mean isn't it obvious?....,5,0,RBG Philosophy,_j5hwooOHVE,-0.052083333333333336,2019-02-13 00:32:31,True,True
2019-02-13T00:34:05,"Love the 'original' remake (michael caine, steve martin), this looks fantastic and I'm glad both Hathaway and Wilson did this.",26,2,Slip Och,_j5hwooOHVE,0.44375,2019-02-13 00:34:05,True,True
2019-02-13T00:54:24,This year's Ghostbusters. I see that they even hired the same PR people.,2,0,Jedi Govna,_j5hwooOHVE,0.0,2019-02-13 00:54:24,True,True
